,Session Id,Clicked
32,65a37381-79d7-4163-9019-0c113de3d380,0.074628174
33,2dbffe2c-8b0a-41b5-8ac8-1528249c6e8e,0.13247412
34,9ad559f3-79d1-4550-9e86-04a33d25af62,0.14187558
35,6f421ee7-2dd7-41f4-98ed-a85d6d6971d5,0.08448161
36,e9879dee-dc10-47a5-ae4c-3859862ac7dd,0.057594337
37,ce91234e-689f-4a97-91fc-234a4a2c8d4c,0.17973992
38,835a5ff3-1eb9-4ba8-b2e1-c82a0f889973,0.051184114
39,b54caffb-6046-468e-9a3a-f43c26118bfb,0.110008255
40,c8400be9-cb58-4c07-a41a-922e8d81ae5c,0.10469805
41,827e0012-a48e-473c-9a78-bb8ae2d95132,0.20521885
42,8e2e1c1d-00b5-4253-b732-f6f84c854860,0.26280677
43,a4114de2-fe49-48a4-a035-a5fbf8f0a62e,0.37996316
44,b4e66384-dbc3-400a-9b17-70e3c5cc0f17,0.02893795
45,2f5dbcf6-1c36-4217-8a82-96f62233e6d6,0.105202116
46,d37ceaa4-2181-424e-9ad6-8c14b6dce0e3,0.10424756
47,748421ed-6778-4d13-9db8-84f7aa9e26dc,0.35039708
48,c453bd2b-a3dd-4c21-bab6-47cf6962f9c7,0.25895804
49,6e4b0666-f953-4c2c-96ab-548da1e8c6a3,0.19468512
50,c2d8cb43-f48a-4c9e-be59-e32c8543159f,0.12600024
51,643090c6-cb53-42ca-9948-1dd949bb24e0,0.098976925
52,12ddf885-1707-4e3f-9af2-77416c3962de,0.09016864
53,fb87e2e5-1750-47ef-99de-b6780d9378df,0.12573652
54,ee4a8bd8-741e-4110-94fc-4ad08da6c2e6,0.040166203
55,43401c9f-5afb-4e63-8c80-0121ffb67d7f,0.033272713
56,039aa7fa-713a-436a-a4f5-2e8d1ea3eeef,0.046375044
57,0eb3cdde-1449-4666-9dfb-03ff6bb1de32,0.1360172
58,86f8800a-a3b6-4e41-b0d2-74301cb5cba8,0.1412138
59,9bca2871-2dbf-43d3-90db-dd38c3a9c3f6,0.09473523
60,50e009c6-c4b0-4f46-9058-375aac880f10,0.11995392
61,12079613-9641-4ec7-b0cd-72c188f786b6,0.048245803
62,18400dfd-92c2-4e47-b4b8-fcf035228ddf,0.08228235
63,d9748959-a825-4e88-a5a8-c365804bc33b,0.1003695
64,56aa2d86-5626-4ef6-8e06-23984b8ad0d7,0.109184355
65,d36e349a-09e3-4824-acc9-a275fbb41362,0.18966359
66,4903423b-f1ef-4c46-b953-fc24e50d61f2,0.110969335
67,208e8d37-9f7d-4138-a483-445228e7cc30,0.1996759
68,85b8bcdc-1a02-44eb-99bb-fa3ef3a0f84b,0.11917271
69,2ee9226d-26de-4377-8a1b-b662b47b3e32,0.11640851
70,61752dc2-a382-4246-9522-4d1e516cc58b,0.13575052
71,25ccf116-0a46-4ecd-9142-3622e8462bc1,0.23337509
72,8374b26d-bd6c-4ce9-9c46-654dd49bf20d,0.10646169
73,6c8021b6-60f3-409b-81ab-1ac3fa24db13,0.16069396
74,9a22d4b5-e5d8-463f-8515-a0130998b8e7,0.15174627
75,34c56614-1a67-40db-b27e-4833d734eac3,0.28822708
76,10ccba8a-94d2-4538-bacf-d7b870ee96a4,0.15300229
77,58fba67e-35a0-43e7-bb98-c73fc2221512,0.14193486
78,29982307-bbd4-48f9-b8d9-40cf7acdad9e,0.23141979
79,a57b0c31-8fd4-4029-b8b4-9b84b39d22fa,0.11395804
80,2998ec37-4fde-4a10-8f98-50743254524c,0.099695414
81,1b557d0a-d1d2-450a-911a-2b4de96df1e9,0.057954706
82,00f95424-0c41-4212-be89-9f6ba9a6c0c3,0.19580452
83,2c14744b-a13a-482e-a888-1aaaf489c365,0.25412914
84,39c002e8-6bdf-47d6-90be-b43718c6ebe2,0.08132583
85,6d7f1fa4-10b4-44ee-9ced-37181c47fc4b,0.074959144
86,bb937978-c63c-4429-9af5-25849e807646,0.25743163
87,c8a2bd23-131d-463e-9758-16e09eb860c5,0.12986581
88,80877357-e8c1-4cb9-8116-d9f8e1ae8c7b,0.18317534
89,d57a1dac-7a88-40d1-a445-47763271d3fd,0.12624043
90,82fc38be-b80d-4a27-aa8f-d3324942462f,0.1248296
91,13fb4586-ddae-4fb1-9f95-ec6b37534bfd,0.26991236
92,88adb35c-c1a2-4148-b36a-f3a1de19d913,0.26556176
93,e9299afa-4440-4bdb-a61e-ae13659c971c,0.09927117
94,6631a786-6c47-4723-a854-cdac5ad5f096,0.20855501
95,98e00fff-674b-4c81-a2c9-2b6446a1332b,0.12266738
96,db6a7008-8503-4b9e-8918-0b4792a5e999,0.111908495
97,bac3be25-282f-459b-a668-f8867d08a4b9,0.08170428
98,2e14b826-db45-4c2f-bea1-5ec512e9edc1,0.07845163
99,609223ac-5577-4b91-9c48-72bc09277b82,0.060723692
100,3b880e62-6f80-432c-aa01-62170e428f87,0.13819289
101,99510e01-8130-4195-b60f-8d089e92b815,0.13084106
102,232ad434-392f-4281-9426-9f91f3a236bb,0.08807709
103,c95ed782-1741-429b-a30d-79b82ee47f10,0.06269526
104,7ad6a0bc-0d85-4ab6-ad8b-7183128ff347,0.14327517
105,704e546c-3027-478d-bff0-f75eec566f72,0.10907447
106,7694e894-9532-4918-903f-62f0fff6d7a2,0.1427871
107,613b6727-71ef-42dc-a64b-5ca8a183b428,0.097644076
108,264921c3-650e-4bcc-81eb-de8f06d20576,0.09482449
109,af904e9a-1988-4e9d-a688-b61de297cb8b,0.07990105
110,1bdb8cde-8040-4301-be78-e0636f42c7b3,0.12941791
111,b4469080-63f3-4996-b96e-3252a8a383b1,0.14838728
112,48db84dc-7880-4199-95b4-73fcd91fcb9f,0.24576683
113,f223a82d-c51e-49ff-a1be-c86d7fd1d43e,0.05794752
114,faca1f7d-e69f-42b8-ab32-580d2cf8e6a4,0.117277436
115,e15f1a2b-d6e4-45e9-9314-af97b9490743,0.07589179
116,da782c2a-9d5d-4b3c-9ff7-8b3d8e69c8a0,0.20355895
117,2753bb81-291f-41e4-ab58-5bb0f5a2fd2f,0.115903504
118,06a34c80-70d7-45d6-a7eb-7bb7394d65ce,0.15888652
119,d2d8d590-7a2d-4900-817c-66f0aea77992,0.12134496
120,bc5ced24-d808-43b1-a51d-4bacf29c2731,0.064591244
121,ea97d8f9-03a7-4a36-b84f-ff956b924d96,0.05631931
122,3d70dac1-6670-47ae-92b6-acbfc9016354,0.095308565
123,cc8a9340-001c-4ebc-9da2-79cf3d7151f1,0.15253653
124,2d12ab5b-b15f-4017-bd80-52a5c9366185,0.20431525
125,a21a0773-c78f-4eeb-af51-cf1f11dac5a9,0.06802665
126,dc3cee53-5fb5-4314-81a4-37f79a7d0013,0.19217767
127,f364aca3-35e2-4c90-8a0c-f6aa2001edc3,0.33201778
128,b24714e2-7d21-4ed3-aac2-eeb09da26acd,0.10845383
129,a6919687-43eb-41d1-b361-111937b77c12,0.046159603
130,4e726d48-88b7-43b8-99d2-28a9c7f1814e,0.0709185
131,b2196c1d-0830-49f5-b2c5-07af3020add9,0.102876484
132,8a3ba4a1-f332-46b5-8563-f37b5ef9806c,0.27926943
133,4236baa4-5d77-4aae-9362-520bb9360e4c,0.15435216
134,b00beef4-8470-45b3-b273-7ad1b6c369d2,0.11796181
135,e66c4237-04b5-4580-8eae-9587c4cef731,0.17147641
136,35e8258d-394e-4699-ab48-b2c753cee4f6,0.09850764
137,9c55878c-c3ea-449e-a9f3-ce9d3ce5231e,0.12667277
138,47d0092e-0c2e-47c2-b8a1-5cc1d53172a2,0.100647986
139,bbdbe463-3226-4c16-a736-a8392d686fca,0.11316812
140,0c8820e6-464b-4f79-adc1-bb7bca923f9c,0.20307523
141,ee7a8a17-934c-4c9d-8215-c2c9171e4b3c,0.14724597
142,2e21c4fe-376d-4138-87e0-a55a7154c260,0.14337148
143,573d207d-1578-4fbf-873b-b03bdda54e84,0.31694177
144,b754eb5f-4aa9-4b7b-a879-7c8698d96f6f,0.11445787
145,31d9eca9-bcd0-4df8-87b4-6e33943191f8,0.17343737
146,5d1682e5-f336-4e83-a3d6-8420b2a69828,0.104575306
147,02f841d4-546b-4d59-83b2-fa072927d9cf,0.32228127
148,d0524776-4003-4872-a33c-4a308fb20074,0.10800098
149,723c51df-3544-4d10-9831-85143f876e08,0.10134562
150,2494a942-d98d-4241-a50b-14bcf0c6ee18,0.112629935
151,24a58297-8ff1-4b90-bb5c-cf91310413e6,0.115079604
152,e2ed4048-500b-4bf1-9903-5f38ee3bde87,0.18745288
153,efcb2232-5a03-46fc-842e-ca19fb712672,0.22898223
154,322f7f6a-0f12-4051-81b0-15ff6dac3ec5,0.1470624
155,9b7017ab-fe16-445c-9bbe-6e24e1b346fa,0.109468706
156,fa8a1bb8-1a70-46b6-9aff-92df256fd080,0.12675156
157,1647081d-3bc9-4b57-96a1-e42e0594b4bc,0.12089561
158,46f1628a-650c-4f93-aeb9-64710835eedd,0.16401118
159,89065544-9005-47f7-8a3d-2c7b5b231bd7,0.07804327
160,c616a254-8f07-4925-a54a-d8275811abac,0.22106242
161,33a54ca4-845f-4cc2-b61f-ef169a4ac6a2,0.067902185
162,20a30d57-2bd3-4645-9aef-528637d1b0a3,0.14821549
163,c8bd7d1c-a672-43e0-9e7f-d2c93459b247,0.12901177
164,dcbc3282-a0aa-483b-90a0-26540bd0db33,0.08579476
165,f2a4dcfa-d086-4031-9565-313bf9cf4875,0.060892053
166,640571a7-f942-44b0-8bdc-c4745f60d25e,0.07812165
167,40373b61-a01c-4576-bbf7-c0e15b2d846f,0.27805868
168,c5acb47d-0757-49c0-88cb-3f8f5c2a64d1,0.07637401
169,9916a4a6-9a40-457c-8a0a-bedbf9a8cace,0.21024765
170,9778c640-d4e7-48fe-a5dc-b10bbf97c415,0.2740411
171,5e7d6fe6-7bd6-46c9-9867-08d5e0711f32,0.19207592
172,4b6c1342-2de9-4385-84e7-9156dc179664,0.13739626
173,b7113859-3a7f-4217-95a6-0f5d15c8d97f,0.121353246
174,31755efa-6c65-4929-b621-a301a61dcd85,0.43721193
175,39de9ba6-4055-4b17-be29-b061afda62b8,0.22657152
176,d6ffc94c-cfa7-49db-a31c-e4667ea22815,0.064509295
177,fc48f187-a33f-4354-b74d-98cdbb3713c5,0.12234008
178,d8301c16-4342-42ec-9284-e6479b92d6bc,0.08141947
179,bb38512e-a6ff-4308-96ba-188c5de7dc1c,0.098203704
180,89f782d6-7d73-4ede-a80e-05efd4068737,0.11000832
181,3be4574c-6639-41de-a1e3-ca27a158fd30,0.23835833
182,cf08c572-75dd-4db0-b9fd-11c88da24f11,0.06875509
183,b8512208-b04e-4af1-a7f8-324fb21bf4d1,0.21179356
184,e320ea2d-1f5a-4fc6-b10a-601edf843dda,0.14131124
185,630b7c37-ef51-4360-84e4-98f8f198ba0e,0.15824682
186,6ccc7b82-9e4d-4566-b9d6-ec39faf3620d,0.2788155
187,b77265f0-d524-4ad9-9cd6-14d7077bbee3,0.20631297
188,444458f7-5af0-450d-b7b8-430132adb12b,0.09003828
189,e8f89a15-854e-4d48-ad6e-fe1909a57664,0.11788861
190,87571ade-2171-4025-8c27-0d35d7664025,0.16357186
191,76e1288a-0086-4bbc-83e7-05fb7ef5e554,0.09625639
192,f799b638-85f0-4275-9189-5185e26a4843,0.16203056
193,15edbb9f-39f0-4d95-bb93-461ad87678c3,0.13460274
194,0d817b26-bc0d-40be-85d3-cf2d65bba994,0.11361209
195,cf14ef35-7d1c-4995-8f68-1c2c7258550f,0.13878106
196,f37a48f6-834b-46f9-91bd-6f9d95f1a4af,0.09847125
197,2bfe7d55-5020-4a90-8bf8-9bee658957b4,0.11199577
198,afeccb23-739a-4ed7-b07c-fc7dc907e427,0.11002203
199,059a104c-e325-4df9-9cf9-1414939f5665,0.08422377
200,5e54990d-1ac9-4542-bc3c-8f91d6fc7fc4,0.15532076
201,e2cd5854-a471-42a1-855b-0df3628fefc2,0.15236391
202,724ef183-5a07-45bf-9fcd-932a2d7c39e3,0.029619312
203,5a152484-1fb9-4272-ba59-7031597739e1,0.1031841
204,997e3be9-20ac-4edb-9c31-9ab7c6af9357,0.075430095
205,d82e588c-d589-4c07-9643-246a5a830b2c,0.11626318
206,422350f1-761c-488c-8320-e5e647ce5f10,0.06936051
207,a509eea9-bfdf-4090-99c0-f1fa6191bdc8,0.086580336
208,9a7089e4-b7d8-45d6-a7ac-afdc9c36005a,0.11951722
209,c3d73543-3d50-4af0-bf7d-1c99f1dbfde1,0.12037281
210,c14283f0-7b97-49fa-afcf-8aa1b0bd160a,0.21599953
211,ed782cbb-9ecc-4969-be5d-a370a528dffc,0.2064723
212,8f3a5c3d-cb1c-4644-9fa3-5c8689388a3e,0.16904794
213,f2bad5b3-37db-445b-9095-c8c49d1e1e62,0.1252447
214,6d86c985-12ab-40d2-b4c9-fbf49ebcb353,0.20317374
215,70e9655f-d172-448c-a031-08e72c082172,0.21038696
216,25366e4f-7137-4f59-ab83-f12b656d7ae8,0.11632628
217,aaf65ad8-7700-4914-9360-bd71c6506dfb,0.18383591
218,8c649634-84da-4e92-b113-6472cff53f9b,0.19878477
219,05ffa3a2-a2fd-4c96-9e03-972d40dbe816,0.07255951
220,6ace5ddf-6ba4-4b73-9f4d-d117ff376ed0,0.13977794
221,0b105399-1447-41ed-9398-08538e4a7311,0.1509161
222,e35a1da9-4e2e-49ce-8fc4-81f492a31ade,0.13275874
223,bffa8277-a755-444b-b244-7ca3dbe800ac,0.097802
224,f5cac2d2-07ff-462e-a99b-67127d93bcc3,0.24379756
225,bf31e0ed-c885-4749-86fa-b69b12cfa288,0.082461715
226,25b168d9-b7ec-4669-a527-12e1dc6b800a,0.06737434
227,3c42638a-e731-49cc-8d7e-df5d939095a8,0.114074826
228,ff45712f-1b62-4c96-a5c3-67a621eff339,0.2690371
229,d4239a1f-46c9-4270-ad80-46516ac4affa,0.091298535
230,6e6dff3d-722e-438f-87cb-c345b7d42830,0.22624585
231,d457ecd4-0dd0-4de1-8c4f-bae2cb9ab2de,0.23181723
232,f26bff3f-e958-4529-8c12-ae0c7fcb267c,0.09897307
233,354b8d68-fea4-47a0-b50c-fd14c92e898b,0.061045196
234,7763e27f-9472-4162-aefb-a77c50c97c47,0.10757574
235,cc5bc065-5b70-48ae-8e84-66a84305d748,0.084277116
236,c31e546c-472f-4ec3-ab4d-0d8494c3e813,0.10585214
237,5f78de89-2a8c-4e71-ae70-347177f9ac1f,0.16682021
238,9b09553f-6241-4186-b177-78485d60f7cf,0.25803858
239,a5511d7d-2761-4984-aea0-29e469981715,0.18309477
240,17a2b652-60fb-41b7-ba96-2eb2ddb0d518,0.11736461
241,2969cb37-0ba0-4475-9e8f-e0545dd1832d,0.2559669
242,ee23972a-29b1-405b-b73a-7370ed59af96,0.11048104
243,432374ae-b948-42a6-94f1-c3f101ad02b7,0.21380688
244,fd1acc69-e308-4fc4-bf2e-02a83479b8bb,0.22479604
245,71bf84af-df84-4db0-876d-3167354c2f6b,0.15212238
246,0e39393d-9238-45f9-b4b9-7342e570b9d3,0.2357045
247,90609389-5751-48b0-a261-7b8cfb415ce4,0.17395617
248,b5fe9dc9-d3ea-4135-9117-0978f2c12a7c,0.2860058
249,2198d270-61ba-4e40-b976-936568cf56d8,0.22275189
250,c898ef65-ceac-4dbf-94e0-7a08bb9c3e7a,0.11802793
251,cfd4f4e1-51ce-4e1e-8e12-951a02a5173e,0.17939113
252,f2588cd3-8fd2-448a-bdb1-38cd8b765326,0.2557563
253,a9db1761-a648-47cd-89da-8294a3dbca4f,0.19057584
254,76ac06a8-0043-4c61-9266-66e8925d1877,0.10209015
255,b0d77154-0371-416a-b511-a96e8105411a,0.10913006
256,e9c588a9-4b76-43e7-aadf-d432e3f7dbad,0.05337506
257,11d413f1-13a2-4f87-a629-60120eaa0df9,0.18247062
258,fe88a16c-c2f5-4bb2-8843-4a7c4b37517a,0.2854956
259,208a93a0-b255-4836-87d1-96416e3d2a97,0.051190555
260,f3c04925-6f22-4bed-9842-266a36918c50,0.09680693
261,3a16fd36-6294-4f6a-96c3-5944d8244efc,0.079132944
262,286a2eef-748d-4701-bdfc-856edb02e282,0.28580436
263,ddad2156-c67d-4955-953c-c41d0bf50578,0.2303226
264,d76e200c-d009-40df-ae00-5472245c481b,0.2654348
265,e41b26f6-4225-490b-8882-72b529d1651e,0.121782295
266,7fadb555-6df8-4a9c-ac2d-0b9b0a33cfd1,0.09777386
267,23be1eae-c589-4578-a3ad-9b00a9b7ac0a,0.11040243
268,a6edf571-078a-4bd8-8727-96a7f19fb1b9,0.01662535
269,a52b584c-02f6-4a8e-a64f-6cc90d52ce0e,0.04160715
270,ad6ebcb4-1fbe-4981-8685-73871cb4e456,0.031017672
271,93ef7d51-a23f-406a-81a9-b58e3ea4200b,0.048546866
272,b5c98329-d417-460b-b746-199458348e5f,0.120209284
273,2bf6e00e-26fa-442b-b698-e3e6e977355f,0.06697206
274,b8bfe14b-4b31-4408-b6ce-4c3be782a36e,0.14120588
275,55b436bc-595e-46fc-bbf0-f1325ac28982,0.15368776
276,2de7484b-0334-4b16-8c4b-cc2bb30624de,0.11850624
277,4dfc0a4f-9923-45d8-b4ea-006d0ec54785,0.09136486
278,fdb590c3-1d51-45a3-bfbd-fa16cd320969,0.12943478
279,9597150d-080f-4f13-89c0-7f7264e9bd24,0.11688182
280,df08ee6e-0330-47ea-af6c-daa708d164ee,0.18743321
281,d4f70f41-0777-4496-8606-8a055b1dd071,0.124676794
282,6c9a1372-2e23-4cce-bbc9-aee0fcd6f481,0.107997
283,a016c490-c931-405c-9a4f-ab6123f773db,0.113569826
284,427e4a39-3e2a-4c63-b083-df295209c5fd,0.26109046
285,7d67b45c-a341-4318-b318-de7041a1fcec,0.41980025
286,f1496f8a-fd61-4685-94ac-8a7b680fe0f4,0.2429515
287,77b34e95-b618-4522-82e0-27448a961ce2,0.05816159
288,ab424124-50a3-4c86-b561-f0f65b58bad6,0.075672515
289,f042e2da-31f3-4300-84e9-199562095653,0.057171132
290,a5830323-8158-4ccb-9650-724d9f2f0cdc,0.2857553
291,8f2e44ae-7614-4689-90b6-587c0fc5581f,0.27949294
292,250d044c-41fb-42a3-875c-72fd7821b49c,0.3183356
293,b0d55fd4-21ca-43b1-a7ba-a02f5114ba0e,0.056759592
294,66cf5cbe-3bf9-48b2-bb9e-5e66c65a7d4f,0.1973006
295,6abed544-b10c-4285-b7d4-036d1813aff3,0.07979473
296,2ce6a03b-3399-4817-babd-127eccb478de,0.090561815
297,649bb62c-6c36-4bd8-97a1-89c53a9cc228,0.16960616
298,b36b8271-38d1-4ed3-8fc7-e3e1c5a3cdff,0.3912816
299,29686c50-e84a-4a62-a261-ae056707bb0d,0.06929932
300,ade8e50e-4a71-4cef-a926-e52a244bb042,0.14515199
301,4b870713-5c49-4632-a42d-590e26924856,0.09153239
302,969678c9-6b3f-4704-846a-eacaca10325d,0.22981621
303,ac59259b-e9bb-4f7b-ac27-b50555657e81,0.29674083
304,61303522-5e4e-4d5e-b1e2-3082f67c7f8a,0.3507132
305,b026f81b-1e51-483e-9141-26195bf81249,0.11403545
306,3d1bfcfd-0def-495b-882d-ad6ca8c92754,0.15309283
307,576f1bf0-0a9e-423c-91f9-d059c90c0c48,0.16118143
308,f8bc53bb-ab67-4aad-b675-e6abe6700964,0.15428612
309,bea3b666-4a94-47ad-b9fc-0368f3c6e81c,0.11996688
310,c542be3d-6119-42e1-900c-3845ed69bb1b,0.03216417
311,8f5808b6-b0d6-4f91-9b5c-9bb446e3dc91,0.16440149
312,99dbcbe4-8c99-43d6-a203-01248ecb2499,0.16965663
313,58a46d71-dc37-4287-95d2-2d5959398947,0.13413809
314,6bc44a1e-21c7-4cad-b22c-6ed509c27dd8,0.58518904
315,a22bb42a-caf5-40ac-b713-f1b8cecdf3b7,0.11128882
316,be415511-ba32-42ea-b587-349fab22013f,0.0916401
317,91d38104-b984-489d-92d9-d7138cf4d769,0.08651594
318,f94b75d3-eed8-4dd1-b64f-38ae335e0565,0.20197733
319,ca296555-6119-4948-bd69-a0f4be5d402e,0.16589126
320,995b0dd2-1fd4-43ce-9f08-bade6d6b587b,0.085672535
321,d9a1eed3-6840-487b-a0a3-70675b009b30,0.14997998
322,eff36d21-642c-45af-b085-d5c7995d29cb,0.22528504
323,6c84c163-1c24-4588-9f75-ba1dd5d5ee8a,0.14010252
324,9db5baaa-77a2-4b52-9d27-4ba00c2219d6,0.19837472
325,5a9fcdca-0a43-4321-9a8d-79159957b5b5,0.2834856
326,557dc3e2-a3cf-4038-93a3-d2a73608e63c,0.15082811
327,16cbc882-84a9-4ece-aaa2-bc11feb4a6bc,0.14991753
328,7744dd04-43e7-448a-b399-005345581267,0.11467141
329,e22f1982-b6bf-40fd-bbaf-0587a07b4852,0.20856084
330,7f8c209d-2fce-4c1a-93ca-a133b82ebd78,0.1885333
331,8958e650-5c08-4d5d-a03b-d4a0a3524340,0.16989277
332,feea5620-7fa8-4228-8822-1a6c22aaaa82,0.12876199
333,ecb357bd-cd98-4a86-b2b4-dce4a0be2cfe,0.11368593
334,b02bebea-a80c-42fb-857f-cd172f17de10,0.15079945
335,8b208fd1-34d1-49cf-a54f-0f786eac86a3,0.12772186
336,cf383786-171f-4cc8-a088-f69a87f7b677,0.13718581
337,f135eaef-6784-48af-b022-7a1585f6c64e,0.16733305
338,575f7105-c85f-4083-a5a6-48ea140cad55,0.19252384
339,1d5670b7-c2c0-4ce1-a062-be8353416715,0.23948419
340,9da3b337-1510-4c1a-9e1a-c36505db3940,0.10750821
341,add85a35-1535-47c3-9b2e-f03d0bfc59bc,0.303713
342,5658d972-41c2-42c3-a241-107c1bde499c,0.14474556
343,6f715291-21fd-4ca9-a20f-1811d7ce7b83,0.14247203
344,9ba7b8ea-726a-46d6-a3fa-017f79646a45,0.10481117
345,c5bc2ad0-091b-4720-bdbe-36d86eade769,0.10729743
346,03d5fbbf-56d4-4b9d-8f08-05d02e93d489,0.11925716
347,5648e070-20b8-4ebb-8b27-6941b8430c27,0.110300615
348,35a3ff97-3b27-44ba-9b9d-f94e58ddb524,0.17073151
349,d3b5b2cf-4724-46b5-87ff-97e2522ca750,0.15433988
350,b2e650ac-af20-4636-97e9-56806338e29b,0.07603083
351,d4ab9c34-95cc-4c28-bdb3-dede56dda33c,0.106094554
352,e2031f31-c40a-4ae3-a0ad-f91a343425ad,0.17652518
353,ab600595-7cba-474e-aff3-cc1662379b0a,0.05610185
354,48c607be-e540-4b8a-b96c-1628066376d5,0.18568464
355,192aacc8-3d5a-49aa-a3a8-eac4c6e632a6,0.2553906
356,88aef4f3-2e40-4ede-a74a-21834ae2f69b,0.16244714
357,7f684f49-5776-4ea4-8426-d0ccb9553f18,0.18534373
358,e1354e54-abde-4d96-a22c-8033cb69f112,0.07569732
359,ee2fe9f7-5443-42a8-b5de-02abcb8726bc,0.123178214
360,a18a5ffa-c5ab-4e14-baec-74d0a90a11ff,0.14172773
361,894b8c08-6787-46df-9a26-c46b5347ba46,0.093461126
362,9fd8dd09-89dd-4db4-ae2c-27ce5f4a6dfe,0.19200057
363,c9e107f6-01a3-4312-88e4-955c67457095,0.07987441
364,33ac5b97-dfb5-4739-9251-17a9895ea7c8,0.19770813
365,0532107c-4ac6-4559-9449-096716abaccb,0.13529466
366,a515b105-577c-42d2-b5f2-2f58f7bb618d,0.11910615
367,cc887842-63d3-4b47-9d85-ade1dd1bde47,0.026604788
368,6a90ff6d-f72d-4857-abfe-b26a6076b92c,0.020999659
369,e4e0f768-7853-4d75-9d6c-7019685b728c,0.21243113
370,041de3b8-e668-4931-900d-cdf57e4bc8b7,0.057471693
371,d97cd733-ccd8-41d6-ae78-1212fb053052,0.09770554
372,cdba9294-3da3-4da7-9387-e8168f19144f,0.08691422
373,a897b501-2d49-41fe-b5c5-22ea501fc021,0.09892508
374,c97ea105-9980-457f-b163-8614c74f1fe3,0.09462987
375,2929d915-abd4-4074-af7f-27faea0cfdcd,0.14716072
376,4e23de85-3612-40e4-9d6c-e359d966817d,0.12532316
377,6659e7e9-e746-4b17-9985-a84383117166,0.04729489
378,7e567aa7-af03-40d9-b546-6adb8edcda4b,0.04290247
379,f160f34d-85f2-4282-b604-623b582dea3d,0.12340073
380,2efc1882-0aaf-41e5-ba0d-e56d53851a25,0.16500875
381,58f807ba-a553-4635-8062-d20c5dee8baf,0.097879715
382,d8beb959-1076-455f-9e3d-303843e10086,0.077875026
383,8e8851df-4a7b-499d-951e-81a283396b48,0.087269776
384,93628d95-f9f2-4ec9-923e-3d508cac1aa3,0.13294965
385,dadb1b53-8343-4a43-8bb7-80c7ba343bdf,0.14678048
386,6de5f589-29ba-4f11-a53c-d1b50edab9a8,0.09444013
387,b87e6f36-8c85-4e6e-9cdd-13cce4bc74f1,0.052281074
388,6a8176a3-451b-49cf-a383-9d33261d7459,0.108573765
389,60b1d208-957e-497e-a731-7748a5cea83c,0.3195446
390,ced2f177-db77-4101-a599-cdf21c6029a4,0.11435974
391,72668f92-996f-4b34-937d-944c6330d05f,0.030652946
392,3b526b3d-2af2-47a0-b704-2b2ee283276e,0.072565645
393,040e60b4-e372-4beb-ba42-512c742412b5,0.15654068
394,28d9ee31-6315-43f2-bb5e-3a195b5d13ad,0.1608445
395,bc672705-eba7-4444-80cb-bc58c3f5a008,0.14679289
396,57dd845d-5efe-49e6-87c9-28351fe07a73,0.15129657
397,077c3817-9a4f-4231-b3dd-bd564d333bf2,0.056783315
398,006b3a2f-7ba8-4309-aedd-095ecb3a8cf4,0.18078302
399,c1355c5e-5781-41d0-a3c0-1cbd26bc0250,0.09491561
